type,date(yyyyMMddHHmmss),author,message,latitude,longitude, location
mbdata,20140123195002,KronosQuoth,"The ones who are crazy enough to think they can change the world, are the ones that do.  #POKRally #HI",,,
mbdata,20140123195031,whiteprotein,One of the top diseases- help us cure it! diseasefund.kronos/payus #abila #cancer,,,
mbdata,20140123195041,BlueVelvet,RT @InternationalNews Abila police department is keeping people away from the scene of the shooting. #IntNews,,,
mbdata,20140123195041,BlueVelvet,RT @AbilaPost Ambulance has arrived for the wounded #APD officer - hope all is well #AbilaPost,,,
mbdata,20140123195053,KronosQuoth,Life shrinks or expands in proportion to ones courage.  #KronosStar #POKRally,,,
mbdata,20140123195100,microBanana,RT @AbilaPoliceDepartment Reporting a police event at Ithakis and Alexandrias. Please avoid this area while we resolve the situation. #APD,,,
mbdata,20140123195100,blueSunshine,RT @Simon_Hamaeth so scary #standoff,,,
mbdata,20140123195100,wiseWords,RT @footfingers the cops are scared of the people rising up against the system #POK,,,
mbdata,20140123195113,truccotrucco,#APD are heroes! #shooting,36.059,24.856,
mbdata,20140123195113,FriendsOfKronos,Abila Post says police officer is wounded not sure if i trust that #POK #copkiller,,,
mbdata,20140123195124,KronosQuoth,"In my experience, there is only one motivation, and that is desire. No reasons or principle contain it or stand against it.  #POKRally #HI",,,
mbdata,20140123195124,KronosQuoth,Non-judgment shapes reckless self-knowledge #POKRally #HI,,,
mbdata,20140123195141,dragonRider1,RT @AbilaPost Ambulance has arrived for the wounded #APD officer - hope all is well #AbilaPost,,,
mbdata,20140123195141,dolls4sale,RT @AbilaPost Ambulance has arrived for the wounded #APD officer - hope all is well #AbilaPost,,,
mbdata,20140123195148,KronosQuoth,"You cant use up creativity.  The more you use, the more you have.  #KronosStar #POKRally",,,
mbdata,20140123195148,KronosQuoth,"We must believe that we are gifted for something, and that this thing, at whatever cost, must be attained.  #KronosStar #POKRally",,,
mbdata,20140123195148,KronosQuoth,Life is what happens to you while youre busy making other plans.  #KronosStar #POKRally,,,
mbdata,20140123195200,vetsRock,RT @truccotrucco ambulance has arrived hopefully getting the cop to the hospital fast praying hes OK #shooting,,,
mbdata,20140123195200,BlueVelvet,RT @roger_roger gonna make a break for it. wish me luck.,,,
mbdata,20140123195213,reggierockin776,One of the top diseases- help us cure it! diseasefund.kronos/payus #abila #cancer,,,
mbdata,20140123195213,KronosQuoth,"People often say that motivation doesnt last. Well, neither does bathing.  Thats why we recommend it daily.  #KronosStar #POKRally",,,
mbdata,20140123195213,KronosQuoth,"There is no chance, no destiny, no fate, that can hinder or control the firm resolve of a determined soul.  #POKRally #HI",,,
mbdata,20140123195233,cleaningFish,work from home & make money hand over fist #POK,,,
mbdata,20140123195233,footfingers,remember how they murdered Elian? #JusticeforElian #POK,36.054,24.902,
mbdata,20140123195233,protoGuy,i hope the hurt cop is okay,,,
mbdata,20140123195233,Sara_Nespola,they took the cop in an ambulance must not be dead.,,,
mbdata,20140123195233,panopticon,an ambulance just took the cop away hope he isnt hurt tooo bad #prayers,,,
ccdata,20140123195233,,VANDALISM-REPORT,,,N. Oddisseos St / N. Asiant St
mbdata,20140123195243,KronosQuoth,"Waste not, want not  #KronosStar #POKRally",,,
mbdata,20140123195243,KronosQuoth,Change your thoughts and you change your world.  #KronosStar #POKRally,,,
mbdata,20140123195300,dolls4sale,RT @joyBubbles I feel to awful about the attack on these poor people. we can send robots to mars why can't we find a way to stop ivolence,,,
mbdata,20140123195300,lordWally,RT @anaregents Viktor-E is playing Ode to Juliana which is so sad #RememberJuliana #RememberElian #POK,,,
mbdata,20140123195301,rockStar113,"Change of plans -- instead of meeting at #GelatoGalore, lets go to #beantheredonethat",,,
mbdata,20140123195313,KronosQuoth,No one can make you feel inferior without your consent.  #POKRally #HI,,,
mbdata,20140123195313,KronosQuoth,"Whenever you see a successful person you only see the public glories, never the private sacrifices to reach them.  #POKRally #HI",,,
mbdata,20140123195313,KronosQuoth,"Life is what we make it, always has been, always will be.  #KronosStar #POKRally",,,
mbdata,20140123195313,KronosQuoth,"If you want to achieve excellence, you can get there today. As of this second, quit doing less-than-excellent work.  #POKRally #HI",,,
mbdata,20140123195343,KronosQuoth,Believe you can and youre halfway there.  #KronosStar #POKRally,,,
mbdata,20140123195343,Clevvah4Evah,Always flush out your ideas before presenting #POK #Rally #Grammar,,,
mbdata,20140123195343,KronosQuoth,Eighty percent of success is showing up.  #KronosStar #POKRally,,,
mbdata,20140123195400,jaques,RT @NewsOnlineToday Dancing Dolphin fire in abila continues. Hoping for the best. #NewsOnline,,,
mbdata,20140123195403,KronosQuoth,Develop success from failures. Discouragement and failure are two of the surest stepping stones to success.  #POKRally #HI,,,
mbdata,20140123195433,KronosQuoth,A successful man is one who can lay a firm foundation with the bricks others have thrown at him.  #POKRally #HI,,,
mbdata,20140123195433,KronosQuoth,"If youre offered a seat on a rocket ship, dont ask what seat! Just get on.  #KronosStar #POKRally",,,
mbdata,20140123195433,KronosQuoth,The road to success and the road to failure are almost exactly the same.  #POKRally #HI,,,
mbdata,20140123195458,KronosQuoth,"If you can dream it, you can achieve it.  #KronosStar #POKRally",,,
mbdata,20140123195458,Clevvah4Evah,Waiting for you with bated breadth #POK #Rally #Grammar,,,
mbdata,20140123195500,truccotrucco,big vehicle just showeed up ????,36.059,24.856,
mbdata,20140123195500,protoGuy,swat has shown up,,,
mbdata,20140123195500,megaMan,Big official truck shows up.  Not sure who these guys are  #TAG,,,
mbdata,20140123195500,shoutItOut,Praying for the hirt police #APD #AbilaPrays,,,
mbdata,20140123195500,AbilaPost,#APD SWAT team has arrived at the scene of the stand off at Gelatogalore at Alexandrias and Ithakis?#AbilaPost,,,
mbdata,20140123195500,KronosStar,APD SWAT has arrived at the scene of the shooting at Gelato Galore. #KronosStar #APDSWAT,,,
mbdata,20140123195500,Officia1AbilaPost,Best places to work - where does #GAStech rank?  smad.co.kronos/qae49b3,,,
mbdata,20140123195500,roger_roger,looked out back door - cop waved me to get back inside and stay. crap.,,,
mbdata,20140123195500,sofitees,holy cow SWAt showed up this is getting crazy #standoff,36.059,24.857,
ccdata,20140123195500,,SHOPLIFTING,,,N. Limnou St / N. Berlau St
mbdata,20140123195521,KronosQuoth,Nothing in the world is more common than unsuccessful people with talent.  #POKRally #HI,,,
mbdata,20140123195521,KronosQuoth,The best time to plant a tree was 20 years ago. The second best time is now.  #KronosStar #POKRally,,,
mbdata,20140123195521,KronosQuoth,To be successful you must accept all challenges that come your way. You can't just accept the ones you like.  #POKRally #HI,,,
mbdata,20140123195533,teresaJ,RT @Sara_Nespola they took the cop in an ambulance must not be dead.,,,
mbdata,20140123195549,KronosQuoth,Your problem isn't the problem. Your reaction is the problem.  #POKRally #HI,,,
mbdata,20140123195549,KronosQuoth,A truly rich man is one whose children run into his arms when his hands are empty.  #KronosStar #POKRally,,,
mbdata,20140123195549,Clevvah4Evah,My boss is always impactful! #POK #Rally #Grammar,,,
mbdata,20140123195559,truccotrucco,i think the swat team has arrived hopefully stand off ends soon #shooting #standoff,36.059,24.856,
mbdata,20140123195609,KronosQuoth,"Two roads diverged in a wood, and I—I took the one less traveled by, And that has made all the difference.  #KronosStar #POKRally",,,
mbdata,20140123195609,KronosQuoth,When you stop chasing the wrong things you give the right things a chance to catch you.  #POKRally #HI,,,
mbdata,20140123195609,KronosQuoth,Life shrinks or expands in proportion to ones courage.  #KronosStar #POKRally,,,
mbdata,20140123195631,KronosQuoth,"When everything seems to be going against you, remember that the airplane takes off against the wind, not with it.  #KronosStar #POKRally",,,
mbdata,20140123195633,vonneka,RT @cleaningFish work from home & make money hand over fist #POK,,,
mbdata,20140123195652,KronosQuoth,"You who are without sin, cast the first stone  #KronosStar #POKRally",,,
mbdata,20140123195652,KronosQuoth,Don't let the fear of losing be greater than the excitement of winning.  #POKRally #HI,,,
mbdata,20140123195652,KronosQuoth,There are no traffic jams along the extra mile.  #KronosStar #POKRally,,,
mbdata,20140123195657,mailfoool,Bug Problem?call SWAT - we kill em all #swat #bugs,,,
mbdata,20140123195657,megaMan,Shooters coming out the back #TAG,,,
mbdata,20140123195657,AbilaPost,#APD SWAT team arrives in armored vehicle #AbilaPost,,,
mbdata,20140123195657,CentralBulletin,Abila Police SWAT team has arrived at scene of stand off #Abila #CentralBulletin,,,
mbdata,20140123195657,prettyRain,guy who was gonna run came back said police were outside,,,
ccdata,20140123195657,,VEHICLE ACCIDENT-REPORT,,,N. Spetson St / N. Androutsou St
mbdata,20140123195700,wireHead1122,RT @roger_roger looked out back door - cop waved me to get back inside and stay. crap.,,,
mbdata,20140123195700,truccotrucco,cant believe theres no backdoor here im ready to run! #standoff,36.059,24.856,
mbdata,20140123195700,FriendsOfKronos,#APD swat on the scene! take the terrorists down boys! #POK,,,
mbdata,20140123195700,brontes_riff,Just a free man exerting his rights so of course the cops have to take him down,,,
mbdata,20140123195700,protoGuy,swat guys are going to take this dude down,,,
mbdata,20140123195700,Sara_Nespola,SWAT has arrived they're gonna shoot him,,,
mbdata,20140123195700,megaMan,@ben yeah SWAT. I'm trying to stay where I am but ... #TAG,,,
mbdata,20140123195700,panopticon,SWAT is here crazy looks just a movie its about to go down!,,,
mbdata,20140123195700,prettyRain,says we haev to stay here,,,
mbdata,20140123195713,KronosQuoth,"Limitations live only in our minds.  But if we use our imaginations, our possibilities become limitless.  #KronosStar #POKRally",,,
mbdata,20140123195713,KronosQuoth,Motivation is what gets you started. Habit is what keeps you going.  #POKRally #HI,,,
mbdata,20140123195713,superhero447,make $630-$8062 a month online fastjobs.kronos/tricks #abila #workAtHome,,,
mbdata,20140123195713,KronosQuoth,It is better to fail in originality than to succeed in imitation.  #POKRally #HI,,,
mbdata,20140123195732,megaMan,I'm leaving if these guys all set up #TAG,,,
mbdata,20140123195732,shoutItOut,prayers for a swift and peaceful resolution to standoff at gelatogalore,,,
mbdata,20140123195732,HomelandIlluminations,Tactical units have arrived at scene,,,
mbdata,20140123195732,roger_roger,we decided to stay put. couple of us are gonna block the doors so no one can get inside.,,,
ccdata,20140123195732,,SUBJECT STOP,,,84 Iroon Rd
mbdata,20140123195736,KronosQuoth,"The whole secret of a successful life is to find out what is one's destiny to do, and then do it.  #POKRally #HI",,,
mbdata,20140123195736,KronosQuoth,"You cant use up creativity.  The more you use, the more you have.  #KronosStar #POKRally",,,
mbdata,20140123195736,KronosQuoth,You've got to get up every morning with determination if you're going to go to bed with satisfaction.  #POKRally #HI,,,
mbdata,20140123195736,KronosQuoth,"If you want to achieve excellence, you can get there today. As of this second, quit doing less-than-excellent work.  #POKRally #HI",,,
mbdata,20140123195757,farmboy,RT @CentralBulletin Abila Police SWAT team has arrived at scene of stand off #Abila #CentralBulletin,,,
mbdata,20140123195757,deals4realz,get paid to give away free software! Easy make.money.kronos/link #kronos,,,
mbdata,20140123195800,stolkfair,RT @megaMan Big official truck shows up.  Not sure who these guys are  #TAG,,,
mbdata,20140123195800,microBanana,RT @FriendsOfKronos #APD swat on the scene! take the terrorists down boys! #POK,,,
mbdata,20140123195800,dragonRider1,RT @prettyRain says we haev to stay here,,,
mbdata,20140123195813,truccotrucco,guy in the van keeps yeelling at cops cant hear him but looks mad #standoff,36.059,24.856,
mbdata,20140123195813,protoGuy,dude in the van says he's gonna shot a hostage if they dont let him go,,,
mbdata,20140123195813,megaMan,black clothes guys yelling at van guys #TAG,,,
mbdata,20140123195813,AbilaPost,#APD reports shooter in black van has a hostage #AbilaPost,,,
mbdata,20140123195813,KronosStar,APD reports the shooter near Gelato Galore and General Grocer has a hostage. #KronosStar,,,
mbdata,20140123195813,NewsOnlineToday,tactical units arrived at scene #Abila,,,
mbdata,20140123195813,AbilaPoliceDepartment,The situation is continuing at Ithakis and Alexandria. Please continue to avoid this area while we resolve this situation. #APD,,,
mbdata,20140123195813,roger_roger,I can hear the police yelling. sounds like the black van guys have captives.,,,
mbdata,20140123195819,KronosQuoth,"Whenever you find yourself on the side of the majority, it is time to pause and reflect.  #POKRally #HI",,,
mbdata,20140123195832,rrWine,RT @HomelandIlluminations Tactical units have arrived at scene,,,
mbdata,20140123195843,Clevvah4Evah,April 31 2013 - will always remember that date #POK #Rally #Grammar,,,
mbdata,20140123195843,Clevvah4Evah,Youre the penultimate girlfriend! #POK #Rally #Grammar,,,
mbdata,20140123195900,siliconKing,RT @protoGuy swat has shown up,,,
mbdata,20140123195909,cheapgoods998,I just found out who viewed my profile! find whos watching yours chirpwatch.kronos/watchme #abila,,,
mbdata,20140123195909,KronosQuoth,I would rather die of passion than of boredom.  #KronosStar #POKRally,,,
mbdata,20140123195929,KronosQuoth,"It's not what you look at that matters, it's what you see.  #POKRally #HI",,,
mbdata,20140123195929,KronosQuoth,There are no traffic jams along the extra mile.  #KronosStar #POKRally,,,
